target,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
e_285,3,1,0,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,1
e_286,1,1,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2
e_287,1,1,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
e_288,0,1,0,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,1,4,4
e_289,3,2,3,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4,0
e_290,0,2,3,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0
e_291,1,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
e_292,0,0,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2
e_293,1,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
e_294,0,0,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2
e_295,1,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,2
e_296,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
e_297,0,2,3,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,0,1
e_298,3,0,1,0,1,0,1,0,3,1,2,0,0,0,0,0,0,0,0,1,3,3
p_299,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
e_300,0,2,2,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,2,1
e_301,1,1,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1
e_302,0,0,1,0,2,0,1,0,4,1,2,0,0,0,0,0,0,0,0,1,3,3
e_303,1,1,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
e_304,0,1,2,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
e_305,0,2,0,0,3,0,0,1,3,1,2,0,0,1,1,0,0,0,0,1,4,3
e_306,1,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2
e_307,0,0,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,2
e_308,3,1,0,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,0,0,4,1
e_309,0,2,2,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1
e_310,0,0,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1
p_311,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1
e_312,0,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
e_313,0,2,2,0,1,0,1,0,3,1,2,0,0,0,0,0,0,0,0,1,3,3
e_314,1,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1
p_315,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
e_316,0,0,1,0,1,0,1,0,4,1,2,0,0,0,0,0,0,0,0,1,3,3
e_317,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2
e_318,0,2,2,0,2,0,1,0,1,1,2,0,0,0,0,0,0,0,0,1,3,3
e_319,3,0,2,0,2,0,1,0,4,1,2,0,0,0,0,0,0,0,0,1,3,3
e_320,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2
e_321,3,2,1,0,1,0,1,0,4,1,2,0,0,0,0,0,0,0,0,2,3,3
e_322,0,0,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1
e_323,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2
e_324,0,1,0,0,2,0,0,1,3,0,3,0,2,0,0,0,0,0,0,1,0,4
e_325,1,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
e_326,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2
p_327,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0
e_328,1,0,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1
e_329,1,1,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1
p_330,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0
e_331,1,0,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2
e_332,1,1,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,1,2
e_333,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
e_334,0,1,2,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1
e_335,0,2,0,0,3,0,0,1,3,1,2,0,0,2,0,0,0,0,0,0,4,3
e_336,0,1,0,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,0,0,4,1
e_337,1,0,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
e_338,0,2,3,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0
e_339,0,1,0,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,4,1
e_340,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
e_341,1,1,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
e_342,0,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2
e_343,3,2,1,0,1,0,1,0,3,1,2,0,0,0,0,0,0,0,0,1,3,3
e_344,1,1,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1
e_345,0,2,0,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,2,1
e_346,0,2,1,0,2,0,1,0,1,1,2,0,0,0,0,0,0,0,0,1,3,3
e_347,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2
e_348,3,0,3,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1
e_349,0,2,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,4,0
e_350,3,0,3,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,1,2,1
e_351,3,1,0,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,0,1,0,4
e_352,1,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
e_353,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
e_354,0,1,1,0,2,0,0,1,4,0,3,0,2,0,0,0,0,0,0,0,0,4
e_355,2,2,3,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0
e_356,3,1,0,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,0,1,4,4
p_357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e_358,0,1,1,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,0,1,4,4
e_359,0,1,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,0,1
e_360,0,2,0,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,1,0,1
e_361,0,2,0,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,2,1
e_362,3,0,0,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,2,1
e_363,3,1,0,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,0,1,0,4
e_364,0,0,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1
e_365,3,2,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0
e_366,0,1,1,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,0,1,0,4
e_367,0,2,1,0,1,0,1,0,3,1,2,0,0,0,0,0,0,0,0,2,3,3
e_368,1,1,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1
e_369,0,2,3,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
e_370,0,1,1,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,0,1,0,1
e_371,3,1,0,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,4,1
e_372,0,0,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,2
e_373,2,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0
e_374,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
e_375,1,0,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
e_376,2,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
e_377,1,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2
e_378,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
e_379,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
p_380,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
e_381,0,0,2,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
e_382,0,1,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,2
e_383,1,0,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1
e_384,0,2,0,0,3,0,0,1,1,1,2,0,0,1,0,0,0,0,0,1,4,3
p_385,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0
e_386,0,1,0,0,2,0,0,1,4,0,3,0,2,0,0,0,0,0,0,0,4,4
e_387,0,0,0,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,1
e_388,1,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2
e_389,0,0,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,1,2
e_390,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2
e_391,0,0,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,2
e_392,1,1,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1
e_393,0,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
e_394,3,1,0,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,0,0,0,1
e_395,0,2,3,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,1,2,1
e_396,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2
e_397,0,1,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,0,2
e_398,0,2,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
p_399,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
e_400,1,1,2,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,1,1
e_401,1,1,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2
p_402,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0
e_403,1,0,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,0,2
e_404,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2
e_405,0,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2
e_406,1,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1
e_407,0,0,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,2
e_408,0,0,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
e_409,0,1,0,0,2,0,0,1,4,0,3,0,2,0,0,0,0,0,0,1,4,4
e_410,0,0,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,0,2
e_411,0,0,0,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1
e_412,0,1,0,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,1,0,4
e_413,0,1,1,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,4,1
p_414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
e_415,1,1,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,1,1
e_416,0,2,2,0,2,0,1,0,3,1,2,0,0,0,0,0,0,0,0,2,3,3
p_417,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
e_418,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
e_419,3,2,3,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,1,2,1
e_420,0,1,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
e_421,1,1,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,0,2
p_422,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
e_423,3,1,0,0,2,0,0,1,4,0,3,0,2,0,0,0,0,0,0,0,0,1
e_424,0,0,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2
e_425,0,0,2,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,1,3,3
e_426,3,1,0,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,0,1,4,4
e_427,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2
e_428,0,0,2,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,2,1
e_429,3,2,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0
e_430,0,1,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1
e_431,0,1,1,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,1,4,1
e_432,1,0,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1
e_433,1,0,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1
e_434,3,0,2,0,2,0,1,0,1,1,2,0,0,0,0,0,0,0,0,1,3,3
e_435,1,0,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,2
e_436,0,2,1,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,2,3,3
e_437,0,1,2,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,2
e_438,1,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2
e_439,0,1,0,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,0,1,4,4
e_440,0,1,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2
e_441,0,1,2,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2
e_442,0,1,1,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,0,0,4,4
e_443,0,1,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2
e_444,0,0,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,2
e_445,0,1,0,0,2,0,0,1,3,0,3,0,2,0,0,0,0,0,0,0,0,1
e_446,0,0,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1
e_447,3,1,0,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,1
e_448,1,0,2,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,2
e_449,0,2,0,0,3,0,0,1,1,1,2,0,0,1,1,0,0,0,0,1,4,3
e_450,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2
e_451,1,0,2,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1
e_452,1,0,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,2
e_453,0,2,1,0,2,0,1,0,3,1,2,0,0,0,0,0,0,0,0,1,3,3
e_454,1,0,2,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,2
e_455,0,0,3,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,0,2,1
e_456,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
e_457,1,0,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,2
e_458,3,1,1,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,4,4
e_459,3,1,0,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,0,1,4,4
e_460,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2
e_461,3,1,1,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,1,0,1
e_462,1,0,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
e_463,0,1,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,1,2
e_464,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
e_465,3,1,0,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,0,1,4,1
e_466,0,0,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,2
e_467,0,0,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1
e_468,1,1,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1
e_469,3,1,1,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,0,1,0,4
e_470,0,1,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1
e_471,0,1,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,2
e_472,3,2,2,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,2,3,3
e_473,2,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
e_474,3,0,1,0,2,0,1,0,1,1,2,0,0,0,0,0,0,0,0,1,3,3
e_475,3,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
e_476,0,2,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4,0
e_477,1,1,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,1,1
e_478,0,0,2,0,1,0,1,0,3,1,2,0,0,0,0,0,0,0,0,1,3,3
e_479,1,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2
e_480,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
e_481,1,1,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
e_482,3,0,2,0,2,0,1,0,3,1,2,0,0,0,0,0,0,0,0,2,3,3
e_483,3,2,3,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0
e_484,3,0,2,0,1,0,1,0,4,1,2,0,0,0,0,0,0,0,0,1,3,3
e_485,3,1,1,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,0,0,4,1
e_486,0,1,2,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,0,2
e_487,2,2,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4,0
e_488,0,1,0,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,4
e_489,0,1,0,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,4
e_490,3,2,1,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,2,3,3
p_491,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1
p_492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
e_493,3,1,0,0,2,0,0,1,4,0,3,0,2,0,0,0,0,0,0,1,0,4
e_494,0,1,1,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,0,0,0,1
e_495,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2
e_496,3,2,2,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,1,2,1
e_497,3,1,0,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,0,1,0,1
e_498,0,1,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
e_499,1,0,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,2
e_500,0,0,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,1,1
e_501,1,1,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1
e_502,0,0,2,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,2
e_503,1,0,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,2
e_504,1,1,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,0,1
p_505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1
e_506,0,0,3,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,0,1
e_507,3,0,0,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,2,1
e_508,0,2,2,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,1,3,3
e_509,3,2,3,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0
e_510,3,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
e_511,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
e_512,0,2,2,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,2,3,3
e_513,2,2,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0
e_514,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
e_515,0,2,2,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,1,2,1
e_516,0,1,0,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,4,4
e_517,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
e_518,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
e_519,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
e_520,0,0,2,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,2
e_521,1,0,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
e_522,3,1,1,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,0,1,4,4
p_523,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
e_524,3,2,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0
e_525,1,0,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,0,1
e_526,3,1,0,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,0,1,0,4
e_527,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2
e_528,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
e_529,3,1,1,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,0,1,4,4
e_530,0,1,0,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,0,1,4,4
e_531,0,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
p_532,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
e_533,3,1,0,0,2,0,0,1,4,0,3,0,2,0,0,0,0,0,0,0,4,4
p_534,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
e_535,0,2,2,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
e_536,1,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
e_537,2,2,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0
e_538,0,1,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,2
e_539,3,0,2,0,1,0,1,0,3,1,2,0,0,0,0,0,0,0,0,2,3,3
e_540,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2
e_541,3,2,3,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,1
p_542,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
e_543,0,1,1,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,0,0,0,1
e_544,3,2,0,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,1
e_545,0,0,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,2
e_546,1,1,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,2
e_547,3,2,3,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0
e_548,0,2,1,0,2,0,1,0,3,1,2,0,0,0,0,0,0,0,0,2,3,3
e_549,0,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,2
e_550,3,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0
e_551,0,2,3,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,1,0,1
e_552,0,1,1,0,2,0,0,1,3,0,3,0,2,0,0,0,0,0,0,0,0,4
e_553,3,0,2,0,2,0,1,0,3,1,2,0,0,0,0,0,0,0,0,1,3,3
e_554,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
e_555,3,1,1,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,0,0,4,4
p_556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
e_557,0,2,2,0,2,0,1,0,4,1,2,0,0,0,0,0,0,0,0,2,3,3
e_558,0,0,2,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1
e_559,0,1,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,2
e_560,1,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1
e_561,0,0,1,0,1,0,1,0,4,1,2,0,0,0,0,0,0,0,0,2,3,3
e_562,0,0,1,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,2,3,3
e_563,0,2,2,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1
e_564,1,0,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,0,2
p_565,0,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,1
e_566,0,1,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1
e_567,3,0,3,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
p_568,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
e_569,1,1,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,2
e_570,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2
e_571,3,2,1,0,2,0,1,0,1,1,2,0,0,0,0,0,0,0,0,1,3,3
e_572,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
