target,wk_col,wk_row,wr_col,wr_row,bk_col,bk_row
draw_819,2,0,0,6,7,7
draw_820,2,0,0,6,0,5
draw_821,2,0,0,6,0,6
draw_822,2,0,0,6,0,7
draw_823,2,0,0,7,6,6
draw_824,2,0,0,7,6,7
draw_825,2,0,0,7,7,6
draw_826,2,0,0,7,0,6
draw_827,2,0,0,7,0,7
draw_828,2,0,1,2,6,1
draw_829,2,0,1,0,7,2
draw_830,2,0,1,0,7,3
draw_831,2,0,1,0,0,3
draw_832,2,0,1,0,1,2
draw_833,2,0,1,0,1,3
draw_834,2,0,1,3,7,2
draw_835,2,0,1,3,7,3
draw_836,2,0,1,3,7,4
draw_837,2,0,1,3,0,2
draw_838,2,0,1,3,0,4
draw_839,2,0,1,3,1,2
draw_840,2,0,1,3,1,3
draw_841,2,0,1,3,1,4
draw_842,2,0,1,4,7,3
draw_843,2,0,1,4,7,4
draw_844,2,0,1,4,7,5
draw_845,2,0,1,4,0,3
draw_846,2,0,1,4,0,5
draw_847,2,0,1,4,1,3
draw_848,2,0,1,4,1,4
draw_849,2,0,1,4,1,5
draw_850,2,0,1,5,7,4
draw_851,2,0,1,5,7,5
draw_852,2,0,1,5,7,6
draw_853,2,0,1,5,0,4
draw_854,2,0,1,5,0,6
draw_855,2,0,1,5,1,4
draw_856,2,0,1,5,1,5
draw_857,2,0,1,5,1,6
draw_858,2,0,1,6,7,5
draw_859,2,0,1,6,7,6
draw_860,2,0,1,6,7,7
draw_861,2,0,1,6,0,5
draw_862,2,0,1,6,0,7
draw_863,2,0,1,6,1,5
draw_864,2,0,1,6,1,6
draw_865,2,0,1,6,1,7
draw_866,2,0,1,7,7,6
draw_867,2,0,1,7,7,7
draw_868,2,0,1,7,0,6
draw_869,2,0,1,7,1,6
draw_870,2,0,1,7,1,7
draw_871,2,0,2,2,6,1
draw_872,2,0,2,0,0,2
draw_873,2,0,2,0,0,3
draw_874,2,0,2,0,1,3
draw_875,2,0,2,0,2,0
draw_876,2,0,2,0,2,2
draw_877,2,0,2,0,2,3
draw_878,2,0,2,3,0,2
draw_879,2,0,2,3,0,3
draw_880,2,0,2,3,0,4
draw_881,2,0,2,3,1,2
draw_882,2,0,2,3,1,4
draw_883,2,0,2,3,2,2
draw_884,2,0,2,3,2,3
draw_885,2,0,2,3,2,4
draw_886,2,0,2,4,0,3
draw_887,2,0,2,4,0,4
draw_888,2,0,2,4,0,5
draw_889,2,0,2,4,1,3
draw_890,2,0,2,4,1,5
draw_891,2,0,2,4,2,3
draw_892,2,0,2,4,2,4
draw_893,2,0,2,4,2,5
draw_894,2,0,2,5,0,4
draw_895,2,0,2,5,0,5
draw_896,2,0,2,5,0,6
draw_897,2,0,2,5,1,4
draw_898,2,0,2,5,1,6
draw_899,2,0,2,5,2,4
draw_900,2,0,2,5,2,5
draw_901,2,0,2,5,2,6
draw_902,2,0,2,6,0,5
draw_903,2,0,2,6,0,6
draw_904,2,0,2,6,0,7
draw_905,2,0,2,6,1,5
draw_906,2,0,2,6,1,7
draw_907,2,0,2,6,2,5
draw_908,2,0,2,6,2,6
draw_909,2,0,2,6,2,7
draw_910,2,0,2,7,0,6
draw_911,2,0,2,7,0,7
draw_912,2,0,2,7,1,6
draw_913,2,0,2,7,2,6
draw_914,2,0,2,7,2,7
draw_915,2,0,3,1,2,0
draw_916,2,0,3,1,3,1
draw_917,2,0,3,1,3,0
draw_918,2,0,3,2,6,1
draw_919,2,0,3,2,1,2
draw_920,2,0,3,2,2,1
draw_921,2,0,3,2,2,2
draw_922,2,0,3,2,3,1
draw_923,2,0,3,2,3,0
draw_924,2,0,3,2,3,2
draw_925,2,0,3,0,1,2
draw_926,2,0,3,0,1,3
draw_927,2,0,3,0,2,0
draw_928,2,0,3,0,2,3
draw_929,2,0,3,0,3,0
draw_930,2,0,3,0,3,2
draw_931,2,0,3,0,3,3
draw_932,2,0,3,3,1,2
draw_933,2,0,3,3,1,3
draw_934,2,0,3,3,1,4
draw_935,2,0,3,3,2,2
draw_936,2,0,3,3,2,4
draw_937,2,0,3,3,3,2
draw_938,2,0,3,3,3,3
draw_939,2,0,3,3,3,4
draw_940,2,0,3,4,1,3
draw_941,2,0,3,4,1,4
draw_942,2,0,3,4,1,5
draw_943,2,0,3,4,2,3
draw_944,2,0,3,4,2,5
draw_945,2,0,3,4,3,3
draw_946,2,0,3,4,3,4
draw_947,2,0,3,4,3,5
draw_948,2,0,3,5,1,4
draw_949,2,0,3,5,1,5
draw_950,2,0,3,5,1,6
draw_951,2,0,3,5,2,4
draw_952,2,0,3,5,2,6
draw_953,2,0,3,5,3,4
draw_954,2,0,3,5,3,5
draw_955,2,0,3,5,3,6
draw_956,2,0,3,6,1,5
draw_957,2,0,3,6,1,6
draw_958,2,0,3,6,1,7
draw_959,2,0,3,6,2,5
draw_960,2,0,3,6,2,7
draw_961,2,0,3,6,3,5
draw_962,2,0,3,6,3,6
draw_963,2,0,3,6,3,7
draw_964,2,0,3,7,1,6
draw_965,2,0,3,7,1,7
draw_966,2,0,3,7,2,6
draw_967,2,0,3,7,3,6
draw_968,2,0,3,7,3,7
draw_969,2,0,4,1,2,1
draw_970,2,0,4,1,2,0
draw_971,2,0,4,1,3,0
draw_972,2,0,4,1,4,1
draw_973,2,0,4,1,4,0
draw_974,2,0,4,2,6,1
draw_975,2,0,4,2,2,1
draw_976,2,0,4,2,2,0
draw_977,2,0,4,2,2,2
draw_978,2,0,4,2,3,1
draw_979,2,0,4,2,3,2
draw_980,2,0,4,2,4,1
draw_981,2,0,4,2,4,0
draw_982,2,0,4,2,4,2
draw_983,2,0,4,0,2,0
draw_984,2,0,4,0,2,2
draw_985,2,0,4,0,2,3
draw_986,2,0,4,0,3,0
draw_987,2,0,4,0,3,3
draw_988,2,0,4,0,4,0
draw_989,2,0,4,0,4,2
draw_990,2,0,4,0,4,3
draw_991,2,0,4,3,2,2
draw_992,2,0,4,3,2,3
draw_993,2,0,4,3,2,4
draw_994,2,0,4,3,3,2
draw_995,2,0,4,3,3,4
draw_996,2,0,4,3,4,2
draw_997,2,0,4,3,4,3
draw_998,2,0,4,3,4,4
draw_999,2,0,4,4,2,3
draw_1000,2,0,4,4,2,4
draw_1001,2,0,4,4,2,5
draw_1002,2,0,4,4,3,3
draw_1003,2,0,4,4,3,5
draw_1004,2,0,4,4,4,3
draw_1005,2,0,4,4,4,4
draw_1006,2,0,4,4,4,5
draw_1007,2,0,4,5,2,4
draw_1008,2,0,4,5,2,5
draw_1009,2,0,4,5,2,6
draw_1010,2,0,4,5,3,4
draw_1011,2,0,4,5,3,6
draw_1012,2,0,4,5,4,4
draw_1013,2,0,4,5,4,5
draw_1014,2,0,4,5,4,6
draw_1015,2,0,4,6,2,5
draw_1016,2,0,4,6,2,6
draw_1017,2,0,4,6,2,7
draw_1018,2,0,4,6,3,5
draw_1019,2,0,4,6,3,7
draw_1020,2,0,4,6,4,5
draw_1021,2,0,4,6,4,6
draw_1022,2,0,4,6,4,7
draw_1023,2,0,4,7,2,6
draw_1024,2,0,4,7,2,7
draw_1025,2,0,4,7,3,6
draw_1026,2,0,4,7,4,6
draw_1027,2,0,4,7,4,7
draw_1028,2,0,5,1,3,1
draw_1029,2,0,5,1,3,0
draw_1030,2,0,5,1,4,0
draw_1031,2,0,5,1,5,1
draw_1032,2,0,5,1,5,0
draw_1033,2,0,5,2,6,1
draw_1034,2,0,5,2,3,1
draw_1035,2,0,5,2,3,0
draw_1036,2,0,5,2,3,2
draw_1037,2,0,5,2,4,1
draw_1038,2,0,5,2,4,2
draw_1039,2,0,5,2,5,1
draw_1040,2,0,5,2,5,0
draw_1041,2,0,5,2,5,2
draw_1042,2,0,5,0,3,0
draw_1043,2,0,5,0,3,2
draw_1044,2,0,5,0,3,3
draw_1045,2,0,5,0,4,0
draw_1046,2,0,5,0,4,3
draw_1047,2,0,5,0,5,0
draw_1048,2,0,5,0,5,2
draw_1049,2,0,5,0,5,3
draw_1050,2,0,5,3,3,2
draw_1051,2,0,5,3,3,3
draw_1052,2,0,5,3,3,4
draw_1053,2,0,5,3,4,2
draw_1054,2,0,5,3,4,4
draw_1055,2,0,5,3,5,2
draw_1056,2,0,5,3,5,3
draw_1057,2,0,5,3,5,4
draw_1058,2,0,5,4,3,3
draw_1059,2,0,5,4,3,4
draw_1060,2,0,5,4,3,5
draw_1061,2,0,5,4,4,3
draw_1062,2,0,5,4,4,5
draw_1063,2,0,5,4,5,3
draw_1064,2,0,5,4,5,4
draw_1065,2,0,5,4,5,5
draw_1066,2,0,5,5,3,4
draw_1067,2,0,5,5,3,5
draw_1068,2,0,5,5,3,6
draw_1069,2,0,5,5,4,4
draw_1070,2,0,5,5,4,6
draw_1071,2,0,5,5,5,4
draw_1072,2,0,5,5,5,5
draw_1073,2,0,5,5,5,6
draw_1074,2,0,5,6,3,5
draw_1075,2,0,5,6,3,6
draw_1076,2,0,5,6,3,7
draw_1077,2,0,5,6,4,5
draw_1078,2,0,5,6,4,7
draw_1079,2,0,5,6,5,5
draw_1080,2,0,5,6,5,6
draw_1081,2,0,5,6,5,7
draw_1082,2,0,5,7,3,6
draw_1083,2,0,5,7,3,7
draw_1084,2,0,5,7,4,6
draw_1085,2,0,5,7,5,6
draw_1086,2,0,5,7,5,7
draw_1087,2,0,6,1,4,1
draw_1088,2,0,6,1,4,0
draw_1089,2,0,6,1,5,0
draw_1090,2,0,6,2,6,1
draw_1091,2,0,6,2,4,1
draw_1092,2,0,6,2,4,0
draw_1093,2,0,6,2,4,2
draw_1094,2,0,6,2,5,1
draw_1095,2,0,6,2,5,2
draw_1096,2,0,6,0,4,0
draw_1097,2,0,6,0,4,2
draw_1098,2,0,6,0,4,3
draw_1099,2,0,6,0,5,0
draw_1100,2,0,6,0,5,3
draw_1101,2,0,6,3,4,2
draw_1102,2,0,6,3,4,3
draw_1103,2,0,6,3,4,4
draw_1104,2,0,6,3,5,2
draw_1105,2,0,6,3,5,4
draw_1106,2,0,6,4,4,3
draw_1107,2,0,6,4,4,4
draw_1108,2,0,6,4,4,5
draw_1109,2,0,6,4,5,3
draw_1110,2,0,6,4,5,5
draw_1111,2,0,6,5,4,4
draw_1112,2,0,6,5,4,5
draw_1113,2,0,6,5,4,6
draw_1114,2,0,6,5,5,4
draw_1115,2,0,6,5,5,6
draw_1116,2,0,6,6,4,5
draw_1117,2,0,6,6,4,6
draw_1118,2,0,6,6,4,7
draw_1119,2,0,6,6,5,5
draw_1120,2,0,6,6,5,7
draw_1121,2,0,6,7,4,6
draw_1122,2,0,6,7,4,7
draw_1123,2,0,6,7,5,6
draw_1124,2,1,7,1,6,0
draw_1125,2,1,7,2,6,1
draw_1126,2,1,7,2,6,2
draw_1127,2,1,7,0,6,0
draw_1128,2,1,7,0,6,3
draw_1129,2,1,7,0,7,3
draw_1130,2,1,7,3,6,2
draw_1131,2,1,7,3,6,4
draw_1132,2,1,7,3,7,3
draw_1133,2,1,7,3,7,4
draw_1134,2,1,7,4,6,3
draw_1135,2,1,7,4,6,5
draw_1136,2,1,7,4,7,3
draw_1137,2,1,7,4,7,4
draw_1138,2,1,7,4,7,5
draw_1139,2,1,7,5,6,4
draw_1140,2,1,7,5,6,6
draw_1141,2,1,7,5,7,4
draw_1142,2,1,7,5,7,5
draw_1143,2,1,7,5,7,6
draw_1144,2,1,7,6,6,5
draw_1145,2,1,7,6,6,7
draw_1146,2,1,7,6,7,5
draw_1147,2,1,7,6,7,6
draw_1148,2,1,7,6,7,7
draw_1149,2,1,7,7,6,6
draw_1150,2,1,7,7,7,6
draw_1151,2,1,7,7,7,7
draw_1152,2,1,0,2,6,1
draw_1153,2,1,0,3,6,2
draw_1154,2,1,0,3,6,3
draw_1155,2,1,0,3,6,4
draw_1156,2,1,0,3,7,4
draw_1157,2,1,0,3,0,3
draw_1158,2,1,0,3,0,4
draw_1159,2,1,0,4,6,3
draw_1160,2,1,0,4,6,4
draw_1161,2,1,0,4,6,5
draw_1162,2,1,0,4,7,3
draw_1163,2,1,0,4,7,5
draw_1164,2,1,0,4,0,3
draw_1165,2,1,0,4,0,4
draw_1166,2,1,0,4,0,5
draw_1167,2,1,0,5,6,4
draw_1168,2,1,0,5,6,5
draw_1169,2,1,0,5,6,6
draw_1170,2,1,0,5,7,4
draw_1171,2,1,0,5,7,6
draw_1172,2,1,0,5,0,4
draw_1173,2,1,0,5,0,5
draw_1174,2,1,0,5,0,6
draw_1175,2,1,0,6,6,5
draw_1176,2,1,0,6,6,6
draw_1177,2,1,0,6,6,7
draw_1178,2,1,0,6,7,5
draw_1179,2,1,0,6,7,7
draw_1180,2,1,0,6,0,5
draw_1181,2,1,0,6,0,6
draw_1182,2,1,0,6,0,7
draw_1183,2,1,0,7,6,6
draw_1184,2,1,0,7,6,7
draw_1185,2,1,0,7,7,6
draw_1186,2,1,0,7,0,6
draw_1187,2,1,0,7,0,7
draw_1188,2,1,1,3,7,3
draw_1189,2,1,1,3,7,4
draw_1190,2,1,1,3,0,4
draw_1191,2,1,1,3,1,3
draw_1192,2,1,1,3,1,4
draw_1193,2,1,1,4,7,3
draw_1194,2,1,1,4,7,4
draw_1195,2,1,1,4,7,5
draw_1196,2,1,1,4,0,3
draw_1197,2,1,1,4,0,5
draw_1198,2,1,1,4,1,3
draw_1199,2,1,1,4,1,4
draw_1200,2,1,1,4,1,5
draw_1201,2,1,1,5,7,4
draw_1202,2,1,1,5,7,5
draw_1203,2,1,1,5,7,6
draw_1204,2,1,1,5,0,4
draw_1205,2,1,1,5,0,6
draw_1206,2,1,1,5,1,4
draw_1207,2,1,1,5,1,5
draw_1208,2,1,1,5,1,6
draw_1209,2,1,1,6,7,5
draw_1210,2,1,1,6,7,6
draw_1211,2,1,1,6,7,7
draw_1212,2,1,1,6,0,5
draw_1213,2,1,1,6,0,7
draw_1214,2,1,1,6,1,5
draw_1215,2,1,1,6,1,6
draw_1216,2,1,1,6,1,7
draw_1217,2,1,1,7,7,6
draw_1218,2,1,1,7,7,7
draw_1219,2,1,1,7,0,6
draw_1220,2,1,1,7,1,6
draw_1221,2,1,1,7,1,7
draw_1222,2,1,2,3,0,3
draw_1223,2,1,2,3,0,4
draw_1224,2,1,2,3,1,4
draw_1225,2,1,2,3,2,2
draw_1226,2,1,2,3,2,3
draw_1227,2,1,2,3,2,4
draw_1228,2,1,2,4,0,3
draw_1229,2,1,2,4,0,4
draw_1230,2,1,2,4,0,5
draw_1231,2,1,2,4,1,3
draw_1232,2,1,2,4,1,5
draw_1233,2,1,2,4,2,3
draw_1234,2,1,2,4,2,4
draw_1235,2,1,2,4,2,5
draw_1236,2,1,2,5,0,4
draw_1237,2,1,2,5,0,5
draw_1238,2,1,2,5,0,6
draw_1239,2,1,2,5,1,4
draw_1240,2,1,2,5,1,6
draw_1241,2,1,2,5,2,4
draw_1242,2,1,2,5,2,5
draw_1243,2,1,2,5,2,6
draw_1244,2,1,2,6,0,5
draw_1245,2,1,2,6,0,6
draw_1246,2,1,2,6,0,7
draw_1247,2,1,2,6,1,5
draw_1248,2,1,2,6,1,7
draw_1249,2,1,2,6,2,5
draw_1250,2,1,2,6,2,6
draw_1251,2,1,2,6,2,7
draw_1252,2,1,2,7,0,6
draw_1253,2,1,2,7,0,7
draw_1254,2,1,2,7,1,6
draw_1255,2,1,2,7,2,6
draw_1256,2,1,2,7,2,7
draw_1257,2,1,3,1,2,0
draw_1258,2,1,3,1,3,1
draw_1259,2,1,3,1,3,0
draw_1260,2,1,3,2,2,1
draw_1261,2,1,3,2,2,2
draw_1262,2,1,3,2,3,1
draw_1263,2,1,3,2,3,0
draw_1264,2,1,3,2,3,2
draw_1265,2,1,3,0,1,3
draw_1266,2,1,3,0,2,0
draw_1267,2,1,3,0,2,3
draw_1268,2,1,3,0,3,0
draw_1269,2,1,3,0,3,2
draw_1270,2,1,3,0,3,3
draw_1271,2,1,3,3,1,3
draw_1272,2,1,3,3,1,4
draw_1273,2,1,3,3,2,2
draw_1274,2,1,3,3,2,4
draw_1275,2,1,3,3,3,2
draw_1276,2,1,3,3,3,3
draw_1277,2,1,3,3,3,4
draw_1278,2,1,3,4,1,3
draw_1279,2,1,3,4,1,4
draw_1280,2,1,3,4,1,5
draw_1281,2,1,3,4,2,3
draw_1282,2,1,3,4,2,5
draw_1283,2,1,3,4,3,3
draw_1284,2,1,3,4,3,4
draw_1285,2,1,3,4,3,5
draw_1286,2,1,3,5,1,4
draw_1287,2,1,3,5,1,5
draw_1288,2,1,3,5,1,6
draw_1289,2,1,3,5,2,4
draw_1290,2,1,3,5,2,6
draw_1291,2,1,3,5,3,4
draw_1292,2,1,3,5,3,5
draw_1293,2,1,3,5,3,6
draw_1294,2,1,3,6,1,5
draw_1295,2,1,3,6,1,6
draw_1296,2,1,3,6,1,7
draw_1297,2,1,3,6,2,5
draw_1298,2,1,3,6,2,7
draw_1299,2,1,3,6,3,5
draw_1300,2,1,3,6,3,6
draw_1301,2,1,3,6,3,7
draw_1302,2,1,3,7,1,6
draw_1303,2,1,3,7,1,7
draw_1304,2,1,3,7,2,6
draw_1305,2,1,3,7,3,6
draw_1306,2,1,3,7,3,7
draw_1307,2,1,4,1,2,1
draw_1308,2,1,4,1,2,0
draw_1309,2,1,4,1,3,0
draw_1310,2,1,4,1,4,1
draw_1311,2,1,4,1,4,0
draw_1312,2,1,4,2,2,1
draw_1313,2,1,4,2,2,0
draw_1314,2,1,4,2,2,2
draw_1315,2,1,4,2,3,1
draw_1316,2,1,4,2,3,2
draw_1317,2,1,4,2,4,1
draw_1318,2,1,4,2,4,0
draw_1319,2,1,4,2,4,2
draw_1320,2,1,4,0,2,0
draw_1321,2,1,4,0,2,2
draw_1322,2,1,4,0,2,3
draw_1323,2,1,4,0,3,0
draw_1324,2,1,4,0,3,3
draw_1325,2,1,4,0,4,0
draw_1326,2,1,4,0,4,2
draw_1327,2,1,4,0,4,3
draw_1328,2,1,4,3,2,2
draw_1329,2,1,4,3,2,3
draw_1330,2,1,4,3,2,4
draw_1331,2,1,4,3,3,2
draw_1332,2,1,4,3,3,4
draw_1333,2,1,4,3,4,2
draw_1334,2,1,4,3,4,3
draw_1335,2,1,4,3,4,4
draw_1336,2,1,4,4,2,3
draw_1337,2,1,4,4,2,4
draw_1338,2,1,4,4,2,5
draw_1339,2,1,4,4,3,3
draw_1340,2,1,4,4,3,5
draw_1341,2,1,4,4,4,3
draw_1342,2,1,4,4,4,4
draw_1343,2,1,4,4,4,5
draw_1344,2,1,4,5,2,4
draw_1345,2,1,4,5,2,5
draw_1346,2,1,4,5,2,6
draw_1347,2,1,4,5,3,4
draw_1348,2,1,4,5,3,6
draw_1349,2,1,4,5,4,4
draw_1350,2,1,4,5,4,5
draw_1351,2,1,4,5,4,6
draw_1352,2,1,4,6,2,5
draw_1353,2,1,4,6,2,6
draw_1354,2,1,4,6,2,7
draw_1355,2,1,4,6,3,5
draw_1356,2,1,4,6,3,7
draw_1357,2,1,4,6,4,5
draw_1358,2,1,4,6,4,6
draw_1359,2,1,4,6,4,7
draw_1360,2,1,4,7,2,6
draw_1361,2,1,4,7,2,7
draw_1362,2,1,4,7,3,6
draw_1363,2,1,4,7,4,6
draw_1364,2,1,4,7,4,7
draw_1365,2,1,5,1,3,1
draw_1366,2,1,5,1,3,0
draw_1367,2,1,5,1,4,0
draw_1368,2,1,5,1,5,1
draw_1369,2,1,5,1,5,0
draw_1370,2,1,5,2,3,1
draw_1371,2,1,5,2,3,0
draw_1372,2,1,5,2,3,2
draw_1373,2,1,5,2,4,1
draw_1374,2,1,5,2,4,2
draw_1375,2,1,5,2,5,1
draw_1376,2,1,5,2,5,0
draw_1377,2,1,5,2,5,2
draw_1378,2,1,5,0,3,0
draw_1379,2,1,5,0,3,2
draw_1380,2,1,5,0,3,3
draw_1381,2,1,5,0,4,0
draw_1382,2,1,5,0,4,3
draw_1383,2,1,5,0,5,0
draw_1384,2,1,5,0,5,2
draw_1385,2,1,5,0,5,3
draw_1386,2,1,5,3,3,2
draw_1387,2,1,5,3,3,3
draw_1388,2,1,5,3,3,4
draw_1389,2,1,5,3,4,2
draw_1390,2,1,5,3,4,4
draw_1391,2,1,5,3,5,2
draw_1392,2,1,5,3,5,3
draw_1393,2,1,5,3,5,4
draw_1394,2,1,5,4,3,3
draw_1395,2,1,5,4,3,4
draw_1396,2,1,5,4,3,5
draw_1397,2,1,5,4,4,3
draw_1398,2,1,5,4,4,5
draw_1399,2,1,5,4,5,3
draw_1400,2,1,5,4,5,4
draw_1401,2,1,5,4,5,5
draw_1402,2,1,5,5,3,4
draw_1403,2,1,5,5,3,5
draw_1404,2,1,5,5,3,6
draw_1405,2,1,5,5,4,4
draw_1406,2,1,5,5,4,6
draw_1407,2,1,5,5,5,4
draw_1408,2,1,5,5,5,5
draw_1409,2,1,5,5,5,6
draw_1410,2,1,5,6,3,5
draw_1411,2,1,5,6,3,6
draw_1412,2,1,5,6,3,7
draw_1413,2,1,5,6,4,5
draw_1414,2,1,5,6,4,7
draw_1415,2,1,5,6,5,5
draw_1416,2,1,5,6,5,6
draw_1417,2,1,5,6,5,7
draw_1418,2,1,5,7,3,6
draw_1419,2,1,5,7,3,7
draw_1420,2,1,5,7,4,6
draw_1421,2,1,5,7,5,6
draw_1422,2,1,5,7,5,7
draw_1423,2,1,6,1,4,1
draw_1424,2,1,6,1,4,0
draw_1425,2,1,6,1,5,0
draw_1426,2,1,6,2,4,1
draw_1427,2,1,6,2,4,0
draw_1428,2,1,6,2,4,2
draw_1429,2,1,6,2,5,1
draw_1430,2,1,6,2,5,2
draw_1431,2,1,6,0,4,0
draw_1432,2,1,6,0,4,2
draw_1433,2,1,6,0,4,3
draw_1434,2,1,6,0,5,0
draw_1435,2,1,6,0,5,3
draw_1436,2,1,6,3,4,2
draw_1437,2,1,6,3,4,3
draw_1438,2,1,6,3,4,4
draw_1439,2,1,6,3,5,2
draw_1440,2,1,6,3,5,4
draw_1441,2,1,6,4,4,3
draw_1442,2,1,6,4,4,4
draw_1443,2,1,6,4,4,5
draw_1444,2,1,6,4,5,3
draw_1445,2,1,6,4,5,5
draw_1446,2,1,6,5,4,4
draw_1447,2,1,6,5,4,5
draw_1448,2,1,6,5,4,6
draw_1449,2,1,6,5,5,4
draw_1450,2,1,6,5,5,6
draw_1451,2,1,6,6,4,5
draw_1452,2,1,6,6,4,6
draw_1453,2,1,6,6,4,7
draw_1454,2,1,6,6,5,5
draw_1455,2,1,6,6,5,7
draw_1456,2,1,6,7,4,6
draw_1457,2,1,6,7,4,7
draw_1458,2,1,6,7,5,6
draw_1459,2,2,7,1,7,1
draw_1460,2,2,7,2,7,1
draw_1461,2,2,0,1,6,1
draw_1462,2,2,0,1,0,1
draw_1463,2,2,0,2,6,1
draw_1464,2,2,1,1,7,1
draw_1465,2,2,1,1,1,1
draw_1466,2,2,2,1,0,1
draw_1467,2,2,2,1,2,1
draw_1468,2,2,2,1,2,0
draw_1469,2,2,2,4,2,3
draw_1470,2,2,3,1,1,1
draw_1471,2,2,3,1,2,0
draw_1472,2,2,3,1,3,1
draw_1473,2,2,3,1,3,0
draw_1474,2,2,3,2,1,1
draw_1475,2,2,3,2,2,1
draw_1476,2,2,3,2,2,2
draw_1477,2,2,3,2,3,1
draw_1478,2,2,3,2,3,0
draw_1479,2,2,3,2,3,2
draw_1480,2,2,3,0,2,0
draw_1481,2,2,3,0,2,3
draw_1482,2,2,3,0,3,0
draw_1483,2,2,3,0,3,2
draw_1484,2,2,3,0,3,3
draw_1485,2,2,3,3,2,2
draw_1486,2,2,3,3,2,4
draw_1487,2,2,3,3,3,2
draw_1488,2,2,3,3,3,3
draw_1489,2,2,3,3,3,4
draw_1490,2,2,3,4,2,3
draw_1491,2,2,3,4,3,3
draw_1492,2,2,3,4,3,4
draw_1493,2,2,3,4,3,5
draw_1494,2,2,3,5,3,4
draw_1495,2,2,4,1,2,1
draw_1496,2,2,4,1,2,0
draw_1497,2,2,4,1,3,0
draw_1498,2,2,4,1,4,1
draw_1499,2,2,4,1,4,0
draw_1500,2,2,4,2,2,1
draw_1501,2,2,4,2,2,0
draw_1502,2,2,4,2,2,2
draw_1503,2,2,4,2,3,1
draw_1504,2,2,4,2,3,2
draw_1505,2,2,4,2,4,1
draw_1506,2,2,4,2,4,0
draw_1507,2,2,4,2,4,2
draw_1508,2,2,4,0,2,0
draw_1509,2,2,4,0,2,2
draw_1510,2,2,4,0,2,3
draw_1511,2,2,4,0,3,0
draw_1512,2,2,4,0,3,3
draw_1513,2,2,4,0,4,0
draw_1514,2,2,4,0,4,2
draw_1515,2,2,4,0,4,3
draw_1516,2,2,4,3,2,2
draw_1517,2,2,4,3,2,3
draw_1518,2,2,4,3,2,4
draw_1519,2,2,4,3,3,2
draw_1520,2,2,4,3,3,4
draw_1521,2,2,4,3,4,2
draw_1522,2,2,4,3,4,3
draw_1523,2,2,4,3,4,4
draw_1524,2,2,4,4,2,3
draw_1525,2,2,4,4,2,4
draw_1526,2,2,4,4,3,3
draw_1527,2,2,4,4,3,5
draw_1528,2,2,4,4,4,3
draw_1529,2,2,4,4,4,4
draw_1530,2,2,4,4,4,5
draw_1531,2,2,4,5,2,4
draw_1532,2,2,4,5,3,4
draw_1533,2,2,4,5,4,4
draw_1534,2,2,4,5,4,5
draw_1535,2,2,4,5,4,6
draw_1536,2,2,4,6,4,5
draw_1537,2,2,5,1,3,1
draw_1538,2,2,5,1,3,0
draw_1539,2,2,5,1,4,0
draw_1540,2,2,5,1,5,1
draw_1541,2,2,5,1,5,0
draw_1542,2,2,5,2,3,1
draw_1543,2,2,5,2,3,0
draw_1544,2,2,5,2,3,2
draw_1545,2,2,5,2,4,1
draw_1546,2,2,5,2,4,2
draw_1547,2,2,5,2,5,1
draw_1548,2,2,5,2,5,0
draw_1549,2,2,5,2,5,2
draw_1550,2,2,5,0,3,0
draw_1551,2,2,5,0,3,2
draw_1552,2,2,5,0,3,3
draw_1553,2,2,5,0,4,0
draw_1554,2,2,5,0,4,3
draw_1555,2,2,5,0,5,0
draw_1556,2,2,5,0,5,2
draw_1557,2,2,5,0,5,3
draw_1558,2,2,5,3,3,2
draw_1559,2,2,5,3,3,3
draw_1560,2,2,5,3,3,4
draw_1561,2,2,5,3,4,2
draw_1562,2,2,5,3,4,4
draw_1563,2,2,5,3,5,2
draw_1564,2,2,5,3,5,3
draw_1565,2,2,5,3,5,4
draw_1566,2,2,5,4,3,3
draw_1567,2,2,5,4,3,4
draw_1568,2,2,5,4,3,5
draw_1569,2,2,5,4,4,3
draw_1570,2,2,5,4,4,5
draw_1571,2,2,5,4,5,3
draw_1572,2,2,5,4,5,4
draw_1573,2,2,5,4,5,5
draw_1574,2,2,5,5,3,4
draw_1575,2,2,5,5,3,5
draw_1576,2,2,5,5,4,4
draw_1577,2,2,5,5,4,6
draw_1578,2,2,5,5,5,4
draw_1579,2,2,5,5,5,5
draw_1580,2,2,5,5,5,6
draw_1581,2,2,5,6,3,5
draw_1582,2,2,5,6,4,5
draw_1583,2,2,5,6,5,5
draw_1584,2,2,5,6,5,6
draw_1585,2,2,5,6,5,7
draw_1586,2,2,5,7,5,6
draw_1587,2,2,6,1,4,1
draw_1588,2,2,6,1,4,0
draw_1589,2,2,6,1,5,0
draw_1590,2,2,6,2,4,1
draw_1591,2,2,6,2,4,0
draw_1592,2,2,6,2,4,2
draw_1593,2,2,6,2,5,1
draw_1594,2,2,6,2,5,2
draw_1595,2,2,6,0,4,0
draw_1596,2,2,6,0,4,2
draw_1597,2,2,6,0,4,3
draw_1598,2,2,6,0,5,0
draw_1599,2,2,6,0,5,3
draw_1600,2,2,6,3,4,2
draw_1601,2,2,6,3,4,3
draw_1602,2,2,6,3,4,4
draw_1603,2,2,6,3,5,2
draw_1604,2,2,6,3,5,4
